"fecha","ejecutadocoesmw","ejecutadoseinmw","programadocoesmw","programadoseinmw","eje_progmw","eje_progseinmw"
"2020-01-01 00:00:00",5657.586380000001,5657.586380000002,5703.980809999999,5703.980809999999,-46.394429999998465,-46.394429999997556
"2020-01-01 00:30:00",5625.742940000001,5625.742939999999,5479.370899999999,5479.370899999999,146.37204000000202,146.3720400000002
"2020-01-01 01:00:00",5477.988079999999,5477.988079999999,5415.471499999999,5415.471499999999,62.51658000000043,62.51658000000043
"2020-01-01 01:30:00",5320.52506,5320.52506,5258.569099999999,5258.569099999999,61.95596000000114,61.95596000000114
"2020-01-01 02:00:00",5211.266489999999,5211.266489999998,5271.041189999998,5271.041189999998,-59.77469999999903,-59.77469999999994
"2020-01-01 02:30:00",5134.16798,5134.167980000001,5042.008399999999,5042.008399999999,92.15958000000137,92.15958000000228
"2020-01-01 03:00:00",5019.4589,5019.4589000000005,4962.801299999999,4962.801299999999,56.65760000000046,56.657600000001366
"2020-01-01 03:30:00",4919.2105999999985,4919.2105999999985,5012.562399999998,5012.562399999998,-93.35179999999946,-93.35179999999946
"2020-01-01 04:00:00",4952.826150000001,4952.826150000002,4995.152499999999,4995.152499999999,-42.326349999998456,-42.32634999999755
"2020-01-01 04:30:00",4964.479009999999,4964.479010000001,4989.735999999999,4989.735999999999,-25.25698999999986,-25.25698999999804
"2020-01-01 05:00:00",4864.2209299999995,4864.220930000001,4929.321799999999,4929.321799999999,-65.1008699999993,-65.10086999999749
"2020-01-01 05:30:00",4680.71815,4680.718150000001,4796.360699999997,4796.360699999997,-115.64254999999775,-115.64254999999685
"2020-01-01 06:00:00",4520.597570000001,4520.597570000001,4655.700599999997,4655.700599999997,-135.10302999999658,-135.10302999999658
"2020-01-01 06:30:00",4499.7929,4499.7929,4602.583199999999,4602.583199999999,-102.79029999999875,-102.79029999999875
"2020-01-01 07:00:00",4579.1036,4579.103600000001,4503.5005,4503.5005,75.60310000000027,75.60310000000118
"2020-01-01 07:30:00",4630.44424,4630.4442400000025,4627.7673,4627.7673,2.6769399999993766,2.676940000002105
"2020-01-01 08:00:00",4752.47252,4752.47252,4659.736700000001,4659.736700000001,92.73581999999897,92.73581999999897
"2020-01-01 08:30:00",4853.14697,4853.146970000001,4781.344899999999,4781.344899999999,71.80207000000064,71.80207000000155
"2020-01-01 09:00:00",4952.90315,4952.903150000001,4906.685699999997,4906.685699999997,46.21745000000283,46.21745000000374
"2020-01-01 09:30:00",5028.528709999999,5028.528709999999,4994.294599999997,4994.294599999997,34.23411000000124,34.23411000000124
"2020-01-01 10:00:00",5077.21336,5077.213360000001,5004.756399999997,5004.756399999997,72.45696000000316,72.45696000000407
"2020-01-01 10:30:00",5071.12301,5071.123010000003,5043.6749999999965,5043.6749999999965,27.448010000003705,27.448010000006434
"2020-01-01 11:00:00",5062.87525,5062.875250000002,5139.963099999998,5139.963099999998,-77.08784999999807,-77.08784999999625
"2020-01-01 11:30:00",5099.776849999999,5099.776849999997,5193.265599999998,5193.265599999998,-93.48874999999862,-93.48875000000135
"2020-01-01 12:00:00",5149.784329999999,5149.784329999998,5168.636999999999,5168.636999999999,-18.852670000000217,-18.852670000001126
"2020-01-01 12:30:00",5173.82343,5173.823430000001,5191.518399999998,5191.518399999998,-17.69496999999774,-17.69496999999683
"2020-01-01 13:00:00",5146.5149599999995,5146.514959999999,5122.714399999998,5122.714399999998,23.800560000001497,23.800560000000587
"2020-01-01 13:30:00",5240.54431,5240.544310000002,5214.702199999999,5214.702199999999,25.842110000001412,25.84211000000323
"2020-01-01 14:00:00",5332.37049,5332.370490000002,5189.233099999998,5189.233099999998,143.1373900000026,143.13739000000442
"2020-01-01 14:30:00",5298.63589,5298.63589,5132.157599999997,5132.157599999997,166.47829000000274,166.47829000000274
"2020-01-01 15:00:00",5269.843760000001,5269.843760000001,5091.340399999997,5091.340399999997,178.50336000000334,178.50336000000334
"2020-01-01 15:30:00",5224.849299999999,5224.849300000002,5093.685499999998,5093.685499999998,131.16380000000117,131.1638000000039
"2020-01-01 16:00:00",5211.54059,5211.540590000003,5003.051199999999,5003.051199999999,208.48939000000064,208.48939000000428
"2020-01-01 16:30:00",5237.112,5237.112000000001,4979.986899999997,4979.986899999997,257.12510000000293,257.12510000000384
"2020-01-01 17:00:00",5153.275259999999,5153.275260000004,4979.986199999997,4979.986199999997,173.2890600000028,173.28906000000734
"2020-01-01 17:30:00",5179.100420000002,5179.100420000002,5205.184499999998,5205.184499999998,-26.084079999995993,-26.084079999995993
"2020-01-01 18:00:00",5408.7136,5408.713599999999,5572.1601,5572.1601,-163.44650000000001,-163.44650000000092
"2020-01-01 18:30:00",5749.10159,5749.101590000001,5811.8092,5811.8092,-62.70760999999948,-62.70760999999857
"2020-01-01 19:00:00",5990.590459999999,5990.590459999999,5977.6413999999995,5977.6413999999995,12.949059999999918,12.949059999999918
"2020-01-01 19:30:00",5942.278210000001,5942.278210000003,6035.952499999999,6035.952499999999,-93.67428999999811,-93.67428999999629
"2020-01-01 20:00:00",5926.49146,5926.491460000002,5990.7401,5990.7401,-64.2486399999998,-64.24863999999798
"2020-01-01 20:30:00",5940.661699999999,5940.6617000000015,5976.6799999999985,5976.6799999999985,-36.018299999999726,-36.018299999997
"2020-01-01 21:00:00",5975.039429999999,5975.039430000001,5953.255899999998,5953.255899999998,21.78353000000061,21.78353000000243
"2020-01-01 21:30:00",5853.084220000001,5853.084220000002,5832.220699999998,5832.220699999998,20.86352000000261,20.86352000000352
"2020-01-01 22:00:00",5714.431070000001,5714.43107,5654.274499999999,5654.274499999999,60.15657000000192,60.15657000000101
